Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Length,Is_Sequel,Console_Maker,Competition_Index,Publisher_Experience,Hit_Target,Critic_Score,User_Score,Total_Rating_Count,IGDB_Genres,Has_Critic_Score,Has_User_Score
13905.0,Baja: Edge of Control HD,XOne,2017,Racing,THQ Nordic,0.05,0.0,0.0,0.01,0.05,24.0,1.0,Microsoft,1573.0,3.135494216,0.0,65.0,62.56178793,6.0,Racing|Sport,1.0,1.0
13906.0,The Lost Vikings,GBA,2003,Puzzle,Activision,0.04,0.01,0.0,0.0,0.05,16.0,0.0,Nintendo,1819.0,5.262690189,0.0,70.0,68.45910133,0.0,Platform|Puzzle|Strategy,0.0,0.0
13907.0,Wakeboarding Unleashed Featuring Shaun Murray,XB,2003,Sports,Activision,0.04,0.01,0.0,0.0,0.05,45.0,0.0,Microsoft,1819.0,5.267858159,0.0,74.0,70.646260535,0.0,Arcade,0.0,0.0
13908.0,Looney Tunes: Cartoon Conductor,DS,2008,Music,Eidos Interactive,0.04,0.0,0.0,0.0,0.05,31.0,1.0,Nintendo,3121.0,5.616771098,0.0,67.5,67.5,2.0,Music,1.0,1.0
13909.0,Choujikuu Yousai Macross: Ai Oboete Imasu ka,PS3,2012,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,44.0,1.0,Sony,1737.0,6.413458957,0.0,70.0,70.440354015,0.0,Shooter,0.0,0.0
13910.0,Starblood Arena,PS4,2017,Shooter,Sony Interactive Entertainment,0.04,0.0,0.0,0.01,0.05,15.0,0.0,Sony,1573.0,3.988984047,0.0,60.0,60.0,1.0,Shooter,1.0,1.0
13911.0,Pillars of Eternity,XOne,2017,Role-Playing,Paradox Interactive,0.04,0.0,0.0,0.01,0.05,19.0,0.0,Microsoft,1573.0,5.023880521,0.0,85.14285714,83.64943727,110.0,Role-playing (RPG)|Adventure,1.0,1.0
13912.0,Hatsune Miku: Project Diva Future Tone DX,PS4,2017,Music,Sega,0.0,0.0,0.05,0.0,0.05,41.0,1.0,Sony,1573.0,7.114769448,0.0,72.5,72.87539472,0.0,Music,0.0,0.0
13913.0,Legend of Kay,PS2,2005,Action,JoWood Productions,0.03,0.02,0.0,0.01,0.05,13.0,0.0,Sony,1927.0,3.36729583,0.0,61.0,60.45495565,13.0,Platform|Role-playing (RPG)|Adventure|Arcade,1.0,1.0
13914.0,Touch 'N' Play Collection,DS,2011,Misc,O-Games,0.03,0.01,0.0,0.0,0.05,25.0,0.0,Nintendo,3488.0,3.401197382,0.0,57.5,57.5,0.0,,0.0,0.0
13915.0,Deformers,XOne,2017,Action,Ready at Dawn,0.04,0.0,0.0,0.01,0.05,9.0,0.0,Microsoft,1573.0,0.693147181,0.0,62.0,62.0,1.0,,1.0,1.0
13916.0,Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,0.04,0.01,0.0,0.0,0.05,41.0,1.0,Nintendo,2687.0,5.220355825,0.0,70.0,70.440354015,0.0,,0.0,0.0
13917.0,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,46.0,1.0,Nintendo,1927.0,4.127134385,0.0,65.0,67.5,2.0,Platform|Adventure|Indie,1.0,1.0
13918.0,George of the Jungle and the Search for the Secret,DS,2008,Platform,Ignition Entertainment,0.05,0.0,0.0,0.0,0.05,50.0,0.0,Nintendo,3121.0,4.406719247,0.0,72.9,70.76041235,0.0,Platform,0.0,0.0
13919.0,Ribbit King,GC,2003,Sports,Atari,0.04,0.01,0.0,0.0,0.05,11.0,0.0,Nintendo,1819.0,4.828313737,0.0,39.5,57.75,6.0,Sport,1.0,1.0
13920.0,Neverland Card Battles,PSP,2008,Role-Playing,Idea Factory,0.04,0.0,0.0,0.01,0.05,22.0,0.0,Sony,3121.0,3.663561646,0.0,75.0,75.0,0.0,Role-playing (RPG)|Strategy,0.0,0.0
13921.0,Hiiro no Kakera DS,DS,2008,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,18.0,0.0,Nintendo,3121.0,3.63758616,0.0,70.0,70.0,0.0,Adventure|Visual Novel,0.0,0.0
13922.0,American Chopper 2: Full Throttle,XB,2005,Racing,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,33.0,1.0,Microsoft,1927.0,4.110873864,0.0,70.5,34.0,3.0,Racing|Sport,0.0,1.0
13923.0,Empire Earth,PC,2001,Strategy,Vivendi Games,0.0,0.04,0.0,0.01,0.05,12.0,0.0,PC,1537.0,1.609437912,0.0,73.9,77.26505453,144.0,Real Time Strategy (RTS)|Strategy,0.0,1.0
13924.0,Unsolved Crimes,DS,2008,Adventure,Empire Interactive,0.04,0.01,0.0,0.0,0.05,15.0,0.0,Nintendo,3121.0,4.532599493,0.0,67.0,67.0,3.0,Puzzle|Role-playing (RPG)|Adventure,1.0,1.0
13925.0,Valkyria Revolution,PSV,2017,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05,19.0,0.0,Sony,1573.0,7.115582126,0.0,56.27272727,56.27272727,11.0,Role-playing (RPG)|Strategy,1.0,1.0
13926.0,WTA Tour Tennis,PS2,2002,Sports,Konami,0.03,0.02,0.0,0.01,0.05,15.0,0.0,Sony,1831.0,4.828313737,0.0,74.0,70.646260535,0.0,Sport,0.0,0.0
13927.0,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,2008,Misc,Hackberry,0.0,0.0,0.05,0.0,0.05,56.0,1.0,Sony,3121.0,2.833213344,0.0,57.5,57.5,0.0,,0.0,0.0
13928.0,Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,Take-Two Interactive,0.04,0.0,0.0,0.0,0.05,41.0,1.0,Nintendo,2687.0,5.225746674,0.0,70.0,70.440354015,0.0,,0.0,0.0
13929.0,Ride to Hell,PS3,2013,Racing,Deep Silver,0.02,0.02,0.0,0.01,0.05,12.0,0.0,Sony,1893.0,4.890349128,0.0,10.0,10.21667214,21.0,Shooter|Hack and slash/Beat 'em up|Adventure,1.0,1.0
13930.0,Real Farm,PS4,2017,Simulation,Soedesco,0.04,0.0,0.0,0.01,0.05,9.0,0.0,Sony,1573.0,2.079441542,0.0,70.0,40.0,1.0,Racing|Simulator|Strategy,0.0,1.0
13931.0,Classic Dungeon X2,PSP,2011,Role-Playing,Nippon Ichi Software,0.0,0.0,0.05,0.0,0.05,18.0,0.0,Sony,3488.0,4.17438727,0.0,75.0,80.0,2.0,Music|Role-playing (RPG)|Indie,0.0,1.0
13932.0,Hail to the Chimp,PS3,2008,Strategy,Gamecock,0.05,0.0,0.0,0.0,0.05,17.0,0.0,Sony,3121.0,1.386294361,0.0,61.0,58.0,2.0,Strategy,1.0,1.0
13933.0,TrackMania Turbo: Build to Race,DS,2011,Racing,DreamCatcher Interactive,0.02,0.02,0.0,0.0,0.05,31.0,1.0,Nintendo,3488.0,4.852030264,0.0,70.5,70.0,1.0,Racing,0.0,1.0
13934.0,Enemy Front,X360,2014,Shooter,Namco Bandai Games,0.02,0.03,0.0,0.0,0.05,11.0,0.0,Microsoft,3043.0,6.689599269,0.0,33.33333333,44.9453277,47.0,Shooter,1.0,1.0
13935.0,Koihime Musou,PS2,2008,Adventure,Yeti,0.0,0.0,0.05,0.0,0.05,13.0,0.0,Sony,3121.0,1.098612289,0.0,70.0,70.0,0.0,,0.0,0.0
13936.0,Onrush,PS4,2018,Racing,Deep Silver,0.04,0.0,0.0,0.01,0.05,6.0,0.0,Sony,1570.0,5.398162702,0.0,78.9,72.16716754,47.0,Racing,1.0,1.0
13937.0,M&M's Adventure,DS,2008,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05,15.0,0.0,Nintendo,3121.0,4.736198448,0.0,70.0,70.0,0.0,,0.0,0.0
13938.0,Toy Soldiers: War Chest,XOne,2015,Action,Ubisoft,0.05,0.0,0.0,0.01,0.05,23.0,1.0,Microsoft,1809.0,7.313886832,0.0,58.75,69.375,5.0,Shooter|Real Time Strategy (RTS)|Strategy,1.0,1.0
13939.0,FIFA Soccer 2003,GBA,2002,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,16.0,1.0,Nintendo,1831.0,5.262690189,0.0,74.0,70.646260535,0.0,Sport,0.0,0.0
13940.0,Apassionata: Die Galanacht der Pferde,DS,2009,Simulation,RTL,0.0,0.04,0.0,0.01,0.05,37.0,1.0,Nintendo,4489.0,2.63905733,0.0,70.0,70.0,0.0,,0.0,0.0
13941.0,Little Busters! Converted Edition,PS2,2009,Adventure,Prototype,0.0,0.0,0.05,0.0,0.05,33.0,0.0,Sony,4489.0,2.772588722,0.0,70.0,70.0,0.0,Adventure|Visual Novel,0.0,0.0
13942.0,Plants vs. Zombies,PC,2009,Strategy,PopCap Games,0.0,0.04,0.0,0.01,0.05,18.0,0.0,PC,4489.0,3.761200116,0.0,73.9,73.3111738,0.0,Strategy|Tactical,0.0,0.0
13943.0,Pool Hall Pro,Wii,2009,Sports,Playlogic Game Factory,0.04,0.0,0.0,0.0,0.05,13.0,0.0,Nintendo,4489.0,2.944438979,0.0,74.0,70.646260535,0.0,Sport,0.0,0.0
13944.0,Aliens in the Attic,DS,2009,Action,Playlogic Game Factory,0.05,0.0,0.0,0.0,0.05,19.0,0.0,Nintendo,4489.0,2.890371758,0.0,70.0,70.440354015,0.0,Adventure,0.0,0.0
13945.0,Vertigo,Wii,2009,Strategy,Playlogic Game Factory,0.05,0.0,0.0,0.0,0.05,7.0,0.0,Nintendo,4489.0,2.833213344,0.0,73.9,73.3111738,0.0,Puzzle|Racing|Arcade,0.0,0.0
13946.0,Hakuoki: Stories of the Shinsengumi,PS3,2010,Adventure,Idea Factory,0.02,0.0,0.03,0.0,0.05,35.0,1.0,Sony,3712.0,4.442651256,0.0,70.0,70.0,0.0,Simulator|Strategy|Adventure|Visual Novel,0.0,0.0
13947.0,Nanda's Island,DS,2009,Puzzle,Phenomedia,0.04,0.0,0.0,0.0,0.05,14.0,0.0,Nintendo,4489.0,1.609437912,0.0,70.0,68.45910133,0.0,Puzzle,0.0,0.0
13948.0,Hakuouki: Reimeiroku,PS2,2010,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,20.0,1.0,Sony,3712.0,4.454347296,0.0,70.0,70.0,0.0,Visual Novel,0.0,0.0
13949.0,Rugby World Cup 2015,X360,2015,Sports,Ubisoft,0.0,0.04,0.0,0.0,0.05,20.0,1.0,Microsoft,1809.0,7.313220387,0.0,25.0,50.0,4.0,Sport,1.0,1.0
13950.0,Disney's Party,GC,2002,Platform,Electronic Arts,0.04,0.01,0.0,0.0,0.05,14.0,0.0,Nintendo,1831.0,5.267858159,0.0,72.9,31.0,3.0,Platform,0.0,1.0
13951.0,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,2010,Action,Hudson Soft,0.0,0.0,0.05,0.0,0.05,47.0,1.0,Nintendo,3712.0,5.323009979,0.0,70.0,70.440354015,0.0,,0.0,0.0
13952.0,Match 3 Madness,DS,2011,Puzzle,Unknown,0.0,0.05,0.0,0.01,0.05,15.0,0.0,Nintendo,3488.0,5.934894196,0.0,70.0,68.45910133,0.0,,0.0,0.0
13953.0,The Lost Treasures of Alexandria,DS,2011,Puzzle,Unknown,0.0,0.04,0.0,0.01,0.05,32.0,0.0,Nintendo,3488.0,5.937536205,0.0,70.0,68.45910133,0.0,,0.0,0.0
13954.0,Metal Max 2 Reloaded,DS,2011,Role-Playing,Unknown,0.0,0.0,0.05,0.0,0.05,20.0,0.0,Nintendo,3488.0,5.940171253,0.0,75.0,75.0,0.0,Role-playing (RPG),0.0,0.0
13955.0,Kids Learn Music A+ Edition,DS,2011,Music,Unknown,0.05,0.0,0.0,0.0,0.05,27.0,0.0,Nintendo,3488.0,5.942799375,0.0,72.5,72.87539472,0.0,Music,0.0,0.0
13956.0,Hysteria Hospital: Emergency Ward,Wii,2009,Action,Oxygen Interactive,0.05,0.0,0.0,0.0,0.05,33.0,1.0,Nintendo,4489.0,3.931825633,0.0,38.66666667,38.66666667,3.0,Strategy,1.0,1.0
13957.0,ZooCube,GBA,2002,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,7.0,0.0,Nintendo,1831.0,4.682131227,0.0,90.0,90.0,1.0,,1.0,1.0
13958.0,Punch King,GBA,2002,Fighting,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,10.0,0.0,Nintendo,1831.0,4.691347882,0.0,71.8,70.64699592,0.0,Sport,0.0,0.0
13959.0,XBLAZE Code: Embryo,PSV,2013,Adventure,Arc System Works,0.03,0.0,0.01,0.01,0.05,19.0,1.0,Sony,1893.0,4.043051268,0.0,62.5,66.25,4.0,Simulator|Adventure|Visual Novel,1.0,1.0
13960.0,Kart Racer,Wii,2009,Racing,Nordic Games,0.03,0.01,0.0,0.0,0.05,10.0,0.0,Nintendo,4489.0,1.609437912,0.0,70.5,70.14984667,0.0,Racing|Arcade,0.0,0.0
13961.0,Super Bust-A-Move,GBA,2001,Puzzle,Ubisoft,0.03,0.01,0.0,0.0,0.05,17.0,0.0,Nintendo,1537.0,4.33073334,0.0,70.0,68.45910133,0.0,,0.0,0.0
13962.0,To Heart 2: Dungeon Travelers,PSV,2015,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05,29.0,1.0,Sony,1809.0,3.496507561,0.0,70.0,70.0,0.0,Role-playing (RPG)|Turn-based strategy (TBS),0.0,0.0
13963.0,2002 FIFA World Cup,GC,2002,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,19.0,0.0,Nintendo,1831.0,5.257495372,0.0,74.0,70.646260535,0.0,Sport,0.0,0.0
13964.0,Batman: Gotham City Racer,PS,2001,Racing,Ubisoft,0.03,0.02,0.0,0.0,0.05,25.0,1.0,Sony,1537.0,4.343805422,0.0,70.5,40.25126113,8.0,Racing,0.0,1.0
13965.0,Rally Fusion: Race of Champions,XB,2002,Racing,Activision,0.04,0.01,0.0,0.0,0.05,31.0,1.0,Microsoft,1831.0,4.94875989,0.0,70.5,70.14984667,0.0,Racing,0.0,0.0
13966.0,Atelier Escha & Logy Plus: Alchemists of the Dusk Sky,PSV,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,53.0,1.0,Sony,1809.0,5.872117789,0.0,75.0,75.0,0.0,Role-playing (RPG)|Adventure,0.0,0.0
13967.0,Ms Saga: A New Dawn,PS2,2006,Role-Playing,Bandai,0.02,0.02,0.0,0.01,0.05,19.0,1.0,Sony,2257.0,5.459585514,0.0,60.0,60.0,2.0,Role-playing (RPG),1.0,1.0
13968.0,Pirates vs Ninja Dodgeball,Wii,2009,Sports,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,26.0,0.0,Nintendo,4489.0,3.33220451,0.0,50.0,50.0,2.0,Sport,1.0,1.0
13969.0,F1 2015,PC,2015,Racing,Codemasters,0.0,0.04,0.0,0.0,0.05,7.0,1.0,PC,1809.0,5.480638923,0.0,61.5,66.18600708,41.0,Racing|Simulator|Sport,1.0,1.0
13970.0,Saiyuki: Journey West,PS,2001,Strategy,KOEI,0.03,0.02,0.0,0.0,0.05,21.0,1.0,Sony,1537.0,2.564949357,0.0,73.9,73.3111738,0.0,Role-playing (RPG)|Strategy,0.0,0.0
13971.0,Sengoku Basara 4: Sumeragi,PS4,2015,Action,Capcom,0.0,0.0,0.05,0.0,0.05,26.0,1.0,Sony,1809.0,6.579251212,0.0,70.0,70.440354015,0.0,Hack and slash/Beat 'em up,0.0,0.0
13972.0,Reader Rabbit 2nd Grade,Wii,2010,Misc,Graffiti,0.04,0.0,0.0,0.0,0.05,23.0,0.0,Nintendo,3712.0,2.48490665,0.0,57.5,57.5,0.0,,0.0,0.0
13973.0,Bubble Bobble Revolution,DS,2006,Puzzle,Codemasters,0.04,0.0,0.0,0.0,0.05,24.0,0.0,Nintendo,2257.0,4.304065093,0.0,27.33333333,35.16666667,5.0,Platform|Puzzle|Adventure,1.0,1.0
13974.0,Rugby 15,X360,2015,Sports,Bigben Interactive,0.0,0.05,0.0,0.0,0.05,8.0,1.0,Microsoft,1809.0,2.833213344,0.0,20.0,35.0,4.0,Simulator|Sport,1.0,1.0
13975.0,WRC 5: FIA World Rally Championship,PS4,2015,Sports,Bigben Interactive,0.0,0.04,0.0,0.01,0.05,35.0,1.0,Sony,1809.0,2.772588722,0.0,67.0,65.200953,12.0,Racing|Simulator|Sport,1.0,1.0
13976.0,Handball 16,PS3,2015,Sports,Bigben Interactive,0.0,0.04,0.0,0.01,0.05,11.0,1.0,Sony,1809.0,2.708050201,0.0,74.0,70.0,3.0,Sport,0.0,1.0
13977.0,Atelier Ayesha Plus: The Alchemist of Dusk,PSV,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,42.0,1.0,Sony,1809.0,5.869296913,0.0,75.0,75.0,0.0,Role-playing (RPG)|Turn-based strategy (TBS)|Adventure,0.0,0.0
13978.0,Nobunaga's Ambition: Sphere of Influence,PS4,2015,Strategy,Tecmo Koei,0.04,0.0,0.0,0.01,0.05,40.0,1.0,Sony,1809.0,5.874930731,0.0,71.66666667,71.66666667,3.0,Strategy|Turn-based strategy (TBS),1.0,1.0
13979.0,Game of Thrones (Telltale),PS4,2015,Adventure,Telltale Games,0.04,0.0,0.0,0.01,0.05,26.0,0.0,Sony,1809.0,4.700480366,0.0,61.0,61.0,1.0,Point-and-click|Role-playing (RPG)|Strategy|Adventure,1.0,1.0
13980.0,Samurai Warriors 4: Empires,PSV,2015,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,27.0,1.0,Sony,1809.0,5.877735782,0.0,66.25,72.76100329,10.0,Strategy|Hack and slash/Beat 'em up,1.0,1.0
13981.0,Samurai Warriors 4-II,PSV,2015,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,21.0,0.0,Sony,1809.0,5.880532986,0.0,70.0,70.440354015,0.0,,0.0,0.0
13982.0,Bladestorm: Nightmare,XOne,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,21.0,1.0,Microsoft,1809.0,5.883322388,0.0,52.28571429,61.14285714,10.0,Strategy|Hack and slash/Beat 'em up,1.0,1.0
13983.0,Yoru no Nai Kuni,PS3,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,16.0,0.0,Sony,1809.0,5.886104031,0.0,75.0,75.0,0.0,,0.0,0.0
13984.0,Puyo Puyo 7,Wii,2009,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05,11.0,1.0,Nintendo,4489.0,6.605297921,0.0,70.0,72.0,3.0,Puzzle,0.0,1.0
13985.0,Arslan: The Warriors of Legend,PS3,2015,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,30.0,1.0,Sony,1809.0,5.888877958,0.0,66.875,58.4375,11.0,Role-playing (RPG)|Hack and slash/Beat 'em up,1.0,1.0
13986.0,Thrillville: Off the Rails,DS,2007,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05,26.0,1.0,Nintendo,2687.0,4.510859507,0.0,73.9,73.3111738,0.0,Racing|Simulator|Strategy|Adventure,0.0,0.0
13987.0,Taito Legends,XB,2005,Shooter,Empire Interactive,0.04,0.01,0.0,0.0,0.05,13.0,0.0,Microsoft,1927.0,4.043051268,0.0,75.0,75.0,2.0,Shooter|Platform|Puzzle|Racing|Strategy|Arcade,1.0,1.0
13988.0,IL-2 Sturmovik: Cliffs of Dover,PC,2011,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05,31.0,1.0,PC,3488.0,7.102499356,0.0,70.0,70.0,0.0,,0.0,0.0
13989.0,The Invisible Hours,XOne,2018,Adventure,Tequila Works,0.05,0.0,0.0,0.01,0.05,19.0,0.0,Microsoft,1570.0,1.386294361,0.0,72.5,76.27797093,11.0,Puzzle|Adventure,1.0,1.0
13990.0,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010,Fighting,Hudson Soft,0.0,0.0,0.05,0.0,0.05,45.0,1.0,Nintendo,3712.0,5.318119994,0.0,71.8,70.64699592,0.0,,0.0,0.0
13991.0,NFL Quarterback Club 2002,GC,2001,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,25.0,1.0,Nintendo,1537.0,4.234106505,0.0,55.0,55.0,1.0,Sport,1.0,1.0
13992.0,Utawarerumono: Itsuwari no Kamen,PS3,2015,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05,32.0,1.0,Sony,1809.0,3.465735903,0.0,66.0,73.06339833,31.0,Role-playing (RPG)|Strategy|Turn-based strategy (TBS)|Tactical|Visual Novel,1.0,1.0
13993.0,Wii de Asobu Chibi-Robo!,Wii,2009,Adventure,Nintendo,0.0,0.0,0.05,0.0,0.05,24.0,0.0,Nintendo,4489.0,6.440946541,0.0,70.0,70.0,0.0,,0.0,0.0
13994.0,Rugby 2005,XB,2005,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,10.0,1.0,Microsoft,1927.0,6.295266001,0.0,74.0,70.646260535,0.0,Simulator|Sport,0.0,0.0
13995.0,Crazy Chicken: Atlantis Quest,DS,2009,Platform,Mumbo Jumbo,0.04,0.0,0.0,0.0,0.05,29.0,1.0,Nintendo,4489.0,3.891820298,0.0,72.9,70.76041235,0.0,,0.0,0.0
13996.0,Rogue Ops,GC,2003,Action,Kemco,0.04,0.01,0.0,0.0,0.05,9.0,0.0,Nintendo,1819.0,3.218875825,0.0,40.0,48.47146006,6.0,Adventure,1.0,1.0
13997.0,King's Quest: The Complete Collection,XOne,2016,Adventure,Activision,0.04,0.0,0.0,0.01,0.05,37.0,1.0,Microsoft,1435.0,7.198931241,0.0,70.0,70.0,0.0,,0.0,0.0
13998.0,Medal of Honor: European Assault (weekly JP sales),PS2,2005,Shooter,Electronic Arts,0.0,0.0,0.05,0.0,0.05,50.0,1.0,Sony,1927.0,6.29710932,0.0,77.6,75.04807614,48.0,Shooter,1.0,1.0
13999.0,Family Fortunes,DS,2009,Quiz/Trivia,Mindscape,0.0,0.04,0.0,0.0,0.05,15.0,0.0,Nintendo,4489.0,3.218875825,0.0,57.5,58.98429557,0.0,Quiz/Trivia|Card & Board Game,0.0,0.0
14000.0,Countdown: The Game,Wii,2009,Puzzle,Mindscape,0.0,0.05,0.0,0.0,0.05,19.0,1.0,Nintendo,4489.0,3.17805383,0.0,70.0,68.45910133,0.0,Puzzle,0.0,0.0
14001.0,Virtua Striker 2002,GC,2002,Sports,Sega,0.01,0.0,0.03,0.0,0.05,19.0,1.0,Nintendo,1831.0,5.049856007,0.0,74.0,67.0,3.0,Sport,0.0,1.0
14002.0,Sega Soccer Slam,XB,2002,Sports,Sega,0.04,0.01,0.0,0.0,0.05,16.0,0.0,Microsoft,1831.0,5.043425117,0.0,74.0,70.646260535,0.0,,0.0,0.0
14003.0,Rez,PS2,2002,Shooter,Sega,0.03,0.02,0.0,0.01,0.05,3.0,0.0,Sony,1831.0,5.036952602,0.0,88.0,87.03547225,46.0,Shooter|Music,1.0,1.0
14004.0,Ray Gigant,PSV,2016,Role-Playing,Acttil,0.0,0.0,0.05,0.0,0.05,10.0,0.0,Sony,1435.0,0.0,0.0,77.5,63.75,5.0,Role-playing (RPG)|Adventure|Visual Novel,1.0,1.0
14005.0,Clever Kids: Creepy Crawlies,DS,2009,Action,Midas Interactive Entertainment,0.0,0.04,0.0,0.0,0.05,28.0,1.0,Nintendo,4489.0,4.369447852,0.0,70.0,70.440354015,0.0,,0.0,0.0
14006.0,Lips: Deutsche Partyknaller,X360,2009,Misc,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,27.0,1.0,Microsoft,4489.0,5.192956851,0.0,57.5,57.5,0.0,,0.0,0.0
14007.0,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015,Action,Alchemist,0.0,0.0,0.05,0.0,0.05,91.0,0.0,Nintendo,1809.0,4.234106505,0.0,70.0,70.440354015,0.0,,0.0,0.0
14008.0,BlowOut,XB,2003,Shooter,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,7.0,0.0,Microsoft,1819.0,2.564949357,0.0,60.0,45.0,4.0,Shooter|Platform,1.0,1.0
14009.0,Hakuouki SSL: Sweet School Life,PSV,2014,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,31.0,1.0,Sony,3043.0,5.257495372,0.0,70.0,70.0,0.0,Adventure|Visual Novel,0.0,0.0
14010.0,Payday 2,PC,2013,Shooter,505 Games,0.04,0.0,0.0,0.0,0.05,8.0,1.0,PC,1893.0,5.609471795,0.0,74.76470588,74.40919292,481.0,Shooter|Role-playing (RPG)|Tactical,1.0,1.0
14011.0,Inspector Gadget: Gadget's Crazy Maze,PS,2001,Puzzle,Ubisoft,0.03,0.02,0.0,0.0,0.05,37.0,1.0,Sony,1537.0,4.317488114,0.0,70.0,51.63265306,5.0,Puzzle|Strategy|Adventure,0.0,1.0
14012.0,Moon,DS,2009,Adventure,Mastiff,0.04,0.0,0.0,0.0,0.05,4.0,0.0,Nintendo,4489.0,2.708050201,0.0,77.0,75.0,3.0,Shooter|Adventure,1.0,1.0
14013.0,Rock Band Country Track Pack 2,X360,2011,Music,MTV Games,0.04,0.0,0.0,0.0,0.05,30.0,1.0,Microsoft,3488.0,3.931825633,0.0,72.5,72.87539472,0.0,Music,0.0,0.0
14014.0,4 Elements,PC,2009,Puzzle,Mastertronic,0.0,0.04,0.0,0.01,0.05,10.0,0.0,PC,4489.0,1.098612289,0.0,70.0,51.63265306,5.0,Puzzle|Adventure,0.0,1.0
14015.0,Microsoft Flight Simulator X Acceleration Expansion Pack,PC,2007,Simulation,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,56.0,0.0,PC,2687.0,4.927253685,0.0,70.0,70.0,0.0,,0.0,0.0
14016.0,Syberia III,PS4,2016,Adventure,Anuman,0.04,0.0,0.0,0.01,0.05,11.0,0.0,Sony,1435.0,1.609437912,0.0,44.0,54.40769947,56.0,Point-and-click|Puzzle|Adventure,1.0,1.0
14017.0,Utawarerumono: Futari no Hakuoro,PSV,2016,Role-playing (RPG),Aqua Plus,0.0,0.0,0.05,0.0,0.05,32.0,1.0,Sony,1435.0,3.526360525,0.0,76.875,83.47288155,36.0,Role-playing (RPG)|Strategy|Turn-based strategy (TBS)|Tactical|Visual Novel,1.0,1.0
14018.0,Naruto: Uzumaki Chronicles 2 (JP sales),PS2,2006,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,39.0,1.0,Sony,2257.0,5.225746674,0.0,46.5,50.10445022,25.0,Fighting|Hack and slash/Beat 'em up|Adventure,1.0,1.0
14019.0,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action,Activision,0.01,0.03,0.0,0.01,0.05,50.0,1.0,Sony,1435.0,7.198183577,0.0,45.76923077,48.34607443,29.0,Fighting|Hack and slash/Beat 'em up,1.0,1.0
14020.0,Red Faction: Guerrilla Re-Mars-tered,XOne,2018,Shooter,THQ Nordic,0.04,0.01,0.0,0.0,0.05,36.0,1.0,Microsoft,1570.0,3.988984047,0.0,74.0,72.39122941,0.0,,0.0,0.0
14021.0,J-League Winning Eleven 2010: Club Championship,PS2,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,47.0,1.0,Sony,3712.0,6.336825731,0.0,74.0,70.646260535,0.0,Sport,0.0,0.0
14022.0,Lucha Libre AAA: Heroes del Ring,X360,2010,Fighting,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05,32.0,1.0,Microsoft,3712.0,6.335054251,0.0,71.8,70.64699592,0.0,,0.0,0.0
